mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__C,param_clf__estimator__class_weight,param_clf__estimator__penalty,param_clf__estimator__solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
321.9428304036458,110.98400251677431,0.5226824283599854,0.007729469415662688,0.007402343469704424,balanced,l2,saga,"{'clf__estimator__C': np.float64(0.007402343469704424), 'clf__estimator__class_weight': 'balanced', 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9464567399155237,0.9463257776948364,0.9460873023764542,0.9462899399956047,0.0001529363251663712,89
21.859095414479572,1.0164835711702276,0.551663875579834,0.005071421844402904,820.1678186795015,balanced,l1,saga,"{'clf__estimator__C': np.float64(820.1678186795015), 'clf__estimator__class_weight': 'balanced', 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9464802495583869,0.946342045168443,0.9460863762563071,0.9463028903277123,0.00016316427445431286,83
17.001097838083904,0.24909996996831626,0.5422841707865397,0.006423459377185031,10.78482952011038,,l2,saga,"{'clf__estimator__C': np.float64(10.78482952011038), 'clf__estimator__class_weight': None, 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9465669441199324,0.946454580087345,0.9461657856507641,0.9463957699526805,0.00016896943175376684,10
14.627363602320353,0.3046676720803155,0.5369880199432373,0.005325038576495998,0.026657858841301903,,l2,saga,"{'clf__estimator__C': np.float64(0.026657858841301903), 'clf__estimator__class_weight': None, 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9465625231410613,0.946442374371138,0.9461545004921559,0.9463864660014517,0.0001712014989336133,43
14.89075509707133,0.682432162793605,0.5355080763498942,0.006741757099051695,0.1609528963823431,balanced,l2,saga,"{'clf__estimator__C': np.float64(0.1609528963823431), 'clf__estimator__class_weight': 'balanced', 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9464801312351045,0.9463466991757877,0.9460845240344301,0.9463037848151075,0.0001643319730927087,66
18.766926368077595,0.32752667154545273,0.5471009413401285,0.00871481051896715,6.3267149032892815,,l1,saga,"{'clf__estimator__C': np.float64(6.3267149032892815), 'clf__estimator__class_weight': None, 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9465658979329736,0.946454580087345,0.9461633383082874,0.9463946054428686,0.00016972778468660223,19
26.138092041015625,0.6602793938691751,0.5416389306386312,0.005876641285069537,0.0034812773166731053,,l1,saga,"{'clf__estimator__C': np.float64(0.0034812773166731053), 'clf__estimator__class_weight': None, 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9465132443342361,0.946378299605869,0.9460922664975825,0.9463279368125624,0.00017551427852762844,45
15.016273419062296,0.6655967616934592,0.54266357421875,0.004297713762671512,0.08407761618357402,balanced,l2,saga,"{'clf__estimator__C': np.float64(0.08407761618357402), 'clf__estimator__class_weight': 'balanced', 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9464831516938951,0.9463447276710586,0.9460897502469248,0.9463058765372928,0.00016293809164986226,55
459.5250066121419,6.63464250086989,0.5340489546457926,0.002898097704874233,0.0017565109007473825,balanced,l2,saga,"{'clf__estimator__C': np.float64(0.0017565109007473825), 'clf__estimator__class_weight': 'balanced', 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9462548853166393,0.9461739484692813,0.9458810689237303,0.9461033009032169,0.0001605780866016851,93
16.5556222597758,1.5373424385948908,0.5500498612721761,0.011827696819805687,11.62481823613906,,l2,saga,"{'clf__estimator__C': np.float64(11.62481823613906), 'clf__estimator__class_weight': None, 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9465669441199324,0.946454580087345,0.9461657856507641,0.9463957699526805,0.00016896943175376684,10
16.81603233019511,0.16650598867315464,0.5232048034667969,0.012810183868511179,1.1818390883060226,,l2,saga,"{'clf__estimator__C': np.float64(1.1818390883060226), 'clf__estimator__class_weight': None, 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9465658979329736,0.9464569068039448,0.946165666706805,0.9463961571479077,0.0001689460449010585,8
19.819713751475017,1.307145578364549,0.5303213596343994,0.00898706245835983,7.430820019313862,balanced,l1,saga,"{'clf__estimator__C': np.float64(7.430820019313862), 'clf__estimator__class_weight': 'balanced', 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9464802495583869,0.9463443721772546,0.9460842857695261,0.9463029691683893,0.00016428123727233842,82
19.94406509399414,1.6180698328566514,0.5419134298960367,0.010103098119154698,13.983839433211337,balanced,l1,saga,"{'clf__estimator__C': np.float64(13.983839433211337), 'clf__estimator__class_weight': 'balanced', 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9464823420690753,0.946345535677806,0.9460853310117618,0.9463044029195476,0.00016466809599665177,59
19.355446577072144,1.1067033026299231,0.5374248822530111,0.014105334016172016,417.2342315150445,,l1,saga,"{'clf__estimator__C': np.float64(417.2342315150445), 'clf__estimator__class_weight': None, 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9465658979329736,0.946454580087345,0.9461633383082874,0.9463946054428686,0.00016972778468660223,19
14.573070526123047,0.44824754266653044,0.541133721669515,0.008322182629601788,0.11127512896771942,,l2,saga,"{'clf__estimator__C': np.float64(0.11127512896771942), 'clf__estimator__class_weight': None, 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9465648517483275,0.9464500448872188,0.946165666706805,0.9463935211141171,0.00016779625946976425,35
15.361103773117065,1.015930658494438,0.5354468027750651,0.001811077456522307,353.3147021301947,balanced,l2,saga,"{'clf__estimator__C': np.float64(353.3147021301947), 'clf__estimator__class_weight': 'balanced', 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9464802495583869,0.946345535677806,0.9460863762563071,0.9463040538308333,0.00016345152644136425,61
15.05223274230957,0.7910234067722475,0.5358327229817709,0.007661563855943605,0.03528984625415795,balanced,l2,saga,"{'clf__estimator__C': np.float64(0.03528984625415795), 'clf__estimator__class_weight': 'balanced', 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9464809408477047,0.9463442536782731,0.9460920789803963,0.946305757835458,0.00016106900259865744,56
14.980409304300943,0.614697789646201,0.5297331809997559,0.002316359145974193,80.04481426143582,,l2,saga,"{'clf__estimator__C': np.float64(80.04481426143582), 'clf__estimator__class_weight': None, 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9465658979329736,0.946454580087345,0.9461633383082874,0.9463946054428686,0.00016972778468660223,19
19.45787986119588,1.0298107101040301,0.5367462635040283,0.010007530793828772,1.506272232520005,balanced,l1,saga,"{'clf__estimator__C': np.float64(1.506272232520005), 'clf__estimator__class_weight': 'balanced', 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9464792033065124,0.9463470546533892,0.9460812691959255,0.9463025090519425,0.00016548136259276038,86
24.150745789210003,1.0253574577748819,0.5315202871958414,0.005389602700346755,0.003619233530807125,balanced,l1,saga,"{'clf__estimator__C': np.float64(0.003619233530807125), 'clf__estimator__class_weight': 'balanced', 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9464138882257765,0.9463191437208922,0.9460060184796489,0.9462463501421059,0.0001742863759944905,90
18.801533460617065,0.37790143510493257,0.5362505912780762,0.0036000570129531913,252.64362435704464,,l1,saga,"{'clf__estimator__C': np.float64(252.64362435704464), 'clf__estimator__class_weight': None, 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9465658979329736,0.946454580087345,0.9461633383082874,0.9463946054428686,0.00016972778468660223,19
18.269184430440266,0.24465499945125088,0.5351080894470215,0.0060573979227731296,0.1081879137921564,,l1,saga,"{'clf__estimator__C': np.float64(0.1081879137921564), 'clf__estimator__class_weight': None, 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9465702008010822,0.9464524898769554,0.9461556647024641,0.946392785126834,0.00017442006221509319,38
14.802943229675293,0.3690450461258279,0.5342378616333008,0.012255094251131504,22.68475395864127,,l2,saga,"{'clf__estimator__C': np.float64(22.68475395864127), 'clf__estimator__class_weight': None, 'clf__estimator__penalty': 'l2', 'clf__estimator__solver': 'saga'}",0.9465669441199324,0.9464557434469295,0.9461645025088323,0.9463957300252314,0.00016968798950649453,13
19.51141103108724,0.8817987434645541,0.5445648829142252,0.00936319984404333,210.14475048247203,balanced,l1,saga,"{'clf__estimator__C': np.float64(210.14475048247203), 'clf__estimator__class_weight': 'balanced', 'clf__estimator__penalty': 'l1', 'clf__estimator__solver': 'saga'}",0.9464792033065124,0.946345535677806,0.9460853310117618,0.9463033566653601,0.00016354030687916094,74
